Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
LiNat		MANGO Outlet	23023511	5,0000	TRAGERTOP	S	02	1560_LiNat		1,0000
LiNat		MANGO Outlet	23077532	12,9900	HEMD	S	OS	1561_LiNat		1,0000
LiNat		MANGO Outlet	23073003	9,9900	CARDIGAN	S	10	1562_LiNat		1,0000
LiNat		MANGO Outlet	23099009	9,9900	SONNENBRILLE	U	06	1565_LiNat		1,0000
LiNat		MANGO	43053532	9,9900	BEDRUCKTES	S	01	1566_LiNat		1,0000
