Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL
MuxNaz		H&M	24089	9,9900	Jerseyset	80	Turkis	96_MuxNaz	http://www.hm.com/de/product/24089?article=24089-E#article=24089-B
