Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL
EreGal		CECIL	219879	30,0000	LassigeLongstyleHemdbluse	S	teal blue	124_EreGal	http://www.cecil.de/New/Blusen/3-4-Arm-Langarm/Laessige-Longstyle-Hemdbluse-teal-blue.html
EreGal		CECIL	221415	17,0000	GlatterleichterCargorock	28	mercury	125_EreGal	http://www.cecil.de/Women/Kleider-Roecke/Glatter-leichter-Cargorock-mercury.html
EreGal		CECIL	221421	49,9900	VintageWashDenimrock	28	vintage black used	126_EreGal	http://www.cecil.de/Women/Kleider-Roecke/Vintage-Wash-Denimrock-vintage-black-used.html
EreGal		OTTO	239490Y	19,5000	BaumwollHipster	6	graumeliertschwarzol	127_EreGal	https://www.otto.de/p/baumwoll-hipster-buffalo-3-stck-100828042/#variationId=97885255
EreGal		CECIL	216800	90,0000	HoodySteppjackeLona	M	deepblue	128_EreGal	http://www.cecil.de/Women/Jacken-Outdoor-Indoor/Hoody-Steppjacke-Lona-deep-blue.html#WyJodHRwOlwvXC93d3cuY2VjaWwuZGVcL1dvbWVuXC9KYWNrZW4tT3V0ZG9vci1JbmRvb3JcLyNyZWZSb3czIiwiIl0=
