Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
Ainur_kali		MANGO Outlet	23013506	25,9900	hemden	s	Dunkellila	1676_Ainur_kali		1,0000
Ainur_kali		MANGO Outlet	23030002	29,9900	Chinohose	48	Marineblau	1677_Ainur_kali		1,0000
Ainur_kali		H&M	440894	34,9900	Sneaker	40	braun	1678_Ainur_kali		1,0000
