Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
Gul_nara_yu		ZARA	5644028	17,9500	T-shirtmitmetallverzierung	L	granatrot	1512_Gul_nara_yu		1,0000
Gul_nara_yu		ZARA	5584044	14,9500	Gestreiftest-shirtmitbieseausveloursleder	M	blau	1514_Gul_nara_yu		1,0000
Gul_nara_yu		ZARA	5307301	39,9500	Lack-slippers	37	Schwarz	1515_Gul_nara_yu		1,0000
