Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
ZhivVas		H&M	470660	9,9900	GepunktetesBaumwollhemd	s	Dunkelblau/Gepunktet	837_ZhivVas		1,0000
ZhivVas		H&M	497787	19,9900	Stehkragenhemd	S	Wei?	838_ZhivVas		1,0000
ZhivVas		H&M	533672	19,9900	Baumwollhemd	S	Rot	839_ZhivVas		1,0000
