Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
Tastenova		H&M	411563	30,0000	GefutterterParka	40	Cognacbraun	1358_Tastenova		1,0000
Tastenova		H&M	404069	15,0000	Lackboots	37	Lackboots	1359_Tastenova		1,0000
