Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
EreGal		MANGO Outlet	23080130	17,9900	GRAUEJEANSJACKE	7-8Jare(128cm)	dunkelgrau	959_EreGal		1,0000
EreGal		MANGO	33060248	8,9900	WASSERDICHTEKAPUZENJACKE	M	hellblau	962_EreGal		1,0000
EreGal		MANGO	33055701	5,5000	ZWEIERPACKBEDRUCKTEBOXER	7-8	dunkelrot	965_EreGal		1,0000
EreGal		MANGO	33040423	21,5000	SLIPPERAUSWILDLEDER	32	mittelbraun	966_EreGal		1,0000
