Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
DanEle		H&M	470006	6,9900	Sonnenbrille		Gold/Olig	709_DanEle		1,0000
DanEle		H&M	491656	12,0000	Jeansshorts	36	Blau	710_DanEle		1,0000
