Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
BalZar		H&M	453595	6,9900	Feinstrick-Mutze	  92/104 	Leopardenmuster 	1011_BalZar		1,0000
BalZar		H&M	439312	9,0000	SuperstretchhoseHighWais	34	Leopardenmuster 	1012_BalZar		1,0000
BalZar		H&M	504850	6,0000	Jerseyshorts	98/104 	Leopardenmuster 	1013_BalZar		1,0000
BalZar		H&M	452174	14,9900	2er-PackPush-up-BHs	75B	Leopardenmuster	1027_BalZar		1,0000
BalZar		H&M	463864	9,9900	2er-PackMicrofaser-Hipster	36	Leopardenmuster	1028_BalZar		1,0000
