Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
DosAin		KINDERBUTT	099237229	5,0000	T-shirt	116	Gelb	1370_DosAin		1,0000
DosAin		KINDERBUTT	099272255	14,9500	BabybuttSweathoseim2er-Pack	62/68	Blau	1371_DosAin		1,0000
DosAin		KINDERBUTT	099272204	14,9500	Babybuttsweatshirtim2er-pack	62/68	Blau	1372_DosAin		1,0000
