Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
EreGal		H&M	457411	7,9900	BadehosemitDruck	122/128	Dunkelblau	877_EreGal		1,0000
EreGal		H&M	433988	5,9900	Zehentrenner	32/33	Rot	878_EreGal		1,0000
