Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
Indira_kam		SCHWAB	791422V	29,9900	mantel	40		1775_Indira_kam		1,0000
Indira_kam		KIK24	155503008731	7,9900	ergee.blouson.kapuze	80		1776_Indira_kam		1,0000
Indira_kam		KIK24	1109340087211	7,9900	regenjacke.madchen-wasserdicht,herzen	104/110		1778_Indira_kam		1,0000
