Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
LiNat		H&M	487085	7,9900	Hosentrager		Schwarz	722_LiNat		1,0000
LiNat		H&M	457505	9,9900	Basketballschuhe	18/19	Dunkelblau	723_LiNat		1,0000
LiNat		H&M	452117	7,9900	Shirt	92	Wei?	724_LiNat		1,0000
