Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
AmaNaz8		TCHIBO	48452	27,9500	Wirkblazer	44	Grau-Melange	804_AmaNaz8		1,0000
AmaNaz8		TCHIBO	53150	12,9500	BedruckteBluse	44	Dunkelblau 	805_AmaNaz8		1,0000
