Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
AfoOks		ZARA	2753150	6,0000	Coolwoolrock	42	Schwarz	744_AfoOks		1,0000
AfoOks		MANGO	33060148	10,0000	FLIESSENDESHEMD	Ì	dunkelrot	745_AfoOks		1,0000
