Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL
EdiAli		ZARA	6291743	49,9500	Zipdetailcoatwithfurhood	4-5 YEARS (110 CM)	Camel	153_EdiAli	http://www.zara.com/de/en/kids/girl-%283-14-years%29/coats/zip-detail-coat-with-fur-hood-c675501p2259021.html
