Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
SheDia		MANGO	31093571	14,9900	SKATER-MINIROCK	36	Черный	846_SheDia		1,0000
SheDia		MANGO	31073001	8,9900	KLEIDMITLEISTENTASCHE	S	синий	848_SheDia		1,0000
