Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL
EreGal		CECIL	203521	49,9900	HeavyUsedDenimArizona	27/32	Middle Blue	160_EreGal	http://www.cecil.de/Women/Denim-Jeans/Heavy-Used-Denim-Arizona-Middle-Blue.html#WyJodHRwOlwvXC93d3cuY2VjaWwuZGVcL1dvbWVuXC9EZW5pbS1KZWFuc1wvI3JlZlJvdzIiLCIiXQ==
EreGal		CECIL	246511	22,9900	FarbigerLedergurtel	95	dunebrown	161_EreGal	http://www.cecil.de/Women/Accessoires/Guertel/Farbiger-Lederguertel-dune-brown.html
