Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
BalZar		H&M	439312	9,0000	SuperstretchhoseHighWaist	34	Leopardenmuster	1063_BalZar		1,0000
BalZar		H&M	422377	5,0000	Treggings	98	Leopardenmuster	1064_BalZar		1,0000
