Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
KunZar		H&M	440173	12,9900	2er-PackShirts	98/104	Monster High	1323_KunZar		1,0000
KunZar		H&M	440173	12,9900	2er-PackShirts	122/128	Monster High	1324_KunZar		1,0000
