Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
EreGal		H&M	438777	6,0000	GefutterteHausschuhe	37	Hellbeige	1099_EreGal		0,9500
EreGal		H&M	411102	5,0000	Fleecejacke	146/152	Dunkelblau	1102_EreGal		0,9500
