Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
KunZar		H&M	444340	9,0000	GlitzerndesTullkleid	104	Rot	873_KunZar		1,0000
KunZar		H&M	444340	9,0000	GlitzerndesTullkleid	104	Rot	874_KunZar		1,0000
