Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
LiNat		MANGO	33090361	27,9900	SLIPPER	43	E C	1390_LiNat		1,0000
LiNat		H&M	47990	12,9900	Loafer	38	Cerise	1393_LiNat		1,0000
LiNat		H&M	466350	24,9900	Loafer	25	Beige	1396_LiNat		1,0000
LiNat		H&M	451213	7,9900	Cardigan	86	Dunkelblau	1397_LiNat		1,0000
