Klient	PVU-Card Nr	Katalog	Art Nr	Cena	Nazwanie	Razmer	Zwet	Primechanie	URL	Discount
NitZhom		TCHIBO	55182	10,9500	3UnterhemdenausBio-Baumwolle,wei?	M	Weis	1337_NitZhom		1,0000
NitZhom		TCHIBO	55796	17,9500	Ringelshirt	s	Navy offwhite	1338_NitZhom		1,0000
